8	-0.41366588	-0.34416195	-0.18699477	0.063603928	0.3446818	0.5920047	0.840467	0.92969694	1.0996825	1.2481261	1.3553017	1.3985992	1.3935787	1.2839462	1.1608189	1.0612986	0.94297818	0.80236803	0.6384	0.40329014	0.15229977	-0.10246489	-0.35003703	-0.41405755	-0.45660734	-0.28099598	-0.075119077	0.17494552	0.43216703	0.5827114	0.83793894	1.1065901	1.3912643	1.4095304	1.3410947	1.279531	1.30912	1.2843735	1.3425546	1.3718587	1.4420036	1.4047235	1.2946282	1.0285406	0.77185324	0.51520143	0.25135711	0.039462707	-0.20255482	-0.42278115	-1.1024384	-1.1024384.1	-1.1024384.2	-1.1024384.3	-1.1024384.4	-1.1024384.5	-1.1024384.6	-1.1024384.7	-1.1024384.8	-1.1024384.9	-1.1024384.10	-1.1024384.11	-1.1024384.12	-1.1024384.13	-1.1024384.14	-1.1024384.15	-1.1024384.16	-1.1024384.17	-1.1024384.18	-1.1024384.19	-1.1024384.20	-1.1024384.21	-1.1024384.22	-1.1024384.23	-1.1024384.24	-1.1024384.25	-1.1024384.26	-1.1024384.27	-1.1024384.28	-1.1024384.29
8	-0.45646728	-0.36504628	-0.17614503	-0.011658172	0.22358907	0.50769466	0.74586808	0.93799109	1.0831474	1.2721373	1.3760907	1.4614228	1.4237667	1.3581789	1.2162739	1.0476194	0.82738735	0.57499683	0.36525762	0.13639478	-0.013342943	-0.13565141	-0.36838627	-0.43255535	-0.44287088	-0.30463099	-0.089423656	0.15859237	0.39652933	0.65039772	0.8811818	1.1464002	1.3348877	1.3666914	1.320641	1.3338236	1.3822091	1.4544769	1.4106433	1.3961897	1.4212248	1.429294	1.3155571	1.1080052	0.85431413	0.61614071	0.34474479	0.10101458	-0.1606274	-0.36386399	-1.0886702	-1.0886702	-1.0886702	-1.0886702	-1.0886702	-1.0886702	-1.0886702	-1.0886702	-1.0886702	-1.0886702	-1.0886702	-1.0886702	-1.0886702	-1.0886702	-1.0886702	-1.0886702	-1.0886702	-1.0886702	-1.0886702	-1.0886702	-1.0886702	-1.0886702	-1.0886702	-1.0886702	-1.0886702	-1.0886702	-1.0886702	-1.0886702	-1.0886702	-1.0886702
7	-0.41218979	-0.35452926	-0.17324242	0.075111618	0.33197929	0.56223442	0.77739719	0.95603469	1.1248785	1.2088539	1.30685	1.3949036	1.3293546	1.1970658	1.0511731	0.87122578	0.71262212	0.51954717	0.28107609	0.012271467	-0.25718805	-0.46970148	-0.46803447	-0.34741472	-0.13704459	0.10291489	0.33436073	0.59048421	0.708276	0.9478485	1.1812293	1.4367871	1.4411333	1.3253062	1.2997057	1.2855659	1.3314086	1.3842765	1.4206827	1.4485157	1.3718037	1.1665537	1.0787977	0.89614156	0.73310248	0.62245499	0.4036903	0.14393513	-0.11001529	-0.30127439	-1.1112307	-1.1112307	-1.1112307	-1.1112307	-1.1112307	-1.1112307	-1.1112307	-1.1112307	-1.1112307	-1.1112307	-1.1112307	-1.1112307	-1.1112307	-1.1112307	-1.1112307	-1.1112307	-1.1112307	-1.1112307	-1.1112307	-1.1112307	-1.1112307	-1.1112307	-1.1112307	-1.1112307	-1.1112307	-1.1112307	-1.1112307	-1.1112307	-1.1112307	-1.1112307
3	-0.69807181	-0.53748928	-0.3160288	-0.19833142	0.13615913	0.39008785	0.60836915	0.80250219	0.86689754	1.1605322	1.2839792	1.2902023	1.3485775	1.2421763	1.1773075	1.0688771	0.78545636	0.55425541	0.45610662	0.26048545	0.16571876	-0.1708687	-0.3774479	-0.58822091	-0.63097077	-0.52964279	-0.36391946	-0.02036486	0.34699979	0.64753397	1.0060375	1.3428279	1.6025062	1.4582931	1.344316	1.3970769	1.3510126	1.4248102	1.5485277	1.6966641	1.5952685	1.5256647	1.4528141	1.0960016	0.75819657	0.38995257	0.08914782	-0.24439574	-0.56001413	-0.64781367	-0.59606741	-0.59410578	-0.71160024	-0.82672722	-0.9915712	-1.1673732	-1.2660361	-1.3927231	-1.4929485	-1.394191	-1.234596	-1.0754475	-0.87948812	-0.66634763	-0.54783854	-0.42790896	-0.56495201	-0.69807181	-0.8926107	-1.0106463	-1.0837675	-1.2498967	-1.318452	-1.3580971	-1.392926	-1.3168083	-1.1429206	-0.97540472	-0.85655742	-0.66168032
3	-0.65525062	-0.68912205	-0.46105903	-0.29942816	-0.081367914	0.20367636	0.50003411	0.71333443	0.95926445	1.1341404	1.2410664	1.4385693	1.4319468	1.3929015	1.3335748	1.3142591	1.0778489	0.94546753	0.77859384	0.51596955	0.28100808	0.080607876	-0.10985854	-0.27238621	-0.523835	-0.7416883	-0.67346255	-0.45912746	-0.24824161	0.033284455	0.33667863	0.65345581	0.95891952	1.3451642	1.5850236	1.5895765	1.5363204	1.4405698	1.4696813	1.4720958	1.4602305	1.5688122	1.6324849	1.2615549	0.90359389	0.57874551	0.27452353	-0.086472772	-0.37020634	-0.57860875	-0.51866115	-0.44995251	-0.48948068	-0.60406406	-0.75638201	-0.97437328	-1.1254702	-1.3873426	-1.4532849	-1.4359008	-1.2812305	-1.1644879	-1.0412883	-0.92208297	-0.73961876	-0.65725117	-0.53749394	-0.62248294	-0.8315752	-0.96616411	-1.0915988	-1.2630117	-1.3317479	-1.4287678	-1.331265	-1.3071549	-1.0776156	-0.97354546	-0.77321425	-0.65635437
8	-0.44902531	-0.37801866	-0.23487603	-0.030636617	0.23133981	0.4825029	0.72996743	0.96783265	1.1288752	1.3141136	1.4004791	1.5068621	1.4313099	1.3227812	1.2043427	1.0380205	0.87870025	0.70814312	0.42840797	0.18859465	-0.046080211	-0.26375865	-0.40091583	-0.46006451	-0.48126769	-0.31370329	-0.10915332	0.1322693	0.38769561	0.61409813	0.86410365	1.1147021	1.3211719	1.390654	1.4083562	1.3831722	1.4263126	1.4051094	1.4415021	1.353979	1.3817323	1.3827487	1.2857392	1.0858759	0.82333482	0.56251596	0.3275023	0.068800927	-0.17216995	-0.35147939	-1.0810833	-1.0810833	-1.0810833	-1.0810833	-1.0810833	-1.0810833	-1.0810833	-1.0810833	-1.0810833	-1.0810833	-1.0810833	-1.0810833	-1.0810833	-1.0810833	-1.0810833	-1.0810833	-1.0810833	-1.0810833	-1.0810833	-1.0810833	-1.0810833	-1.0810833	-1.0810833	-1.0810833	-1.0810833	-1.0810833	-1.0810833	-1.0810833	-1.0810833	-1.0810833
5	-0.87672066	-0.83713495	-0.63979813	-0.34198818	-0.043823196	0.30789196	0.55156003	0.80286121	1.0800795	1.3200789	1.5587766	1.4885993	1.4090136	1.2492507	1.1087185	0.93499108	0.69274313	0.41564318	0.25872047	-0.03181139	-0.20814234	-0.20127845	-0.43985777	-0.6767803	-0.73263815	-0.6850643	-0.46370387	-0.27962146	0.0094902885	0.35150132	0.65558345	1.0255234	1.3875344	1.4243982	1.3122683	1.1943988	1.3181263	1.5373565	1.5332145	1.6328593	1.7626223	1.7548117	1.6026227	1.2028011	0.80860085	0.47280281	0.11102851	-0.21358611	-0.52453213	-0.7422831	-0.1549472	-0.21429617	-0.44441398	-0.72719438	-1.0151819	-1.2954771	-1.5494587	-1.666559	-1.5056955	-1.3690745	-1.1606253	-0.88216443	-0.59601125	-0.37465082	-0.14731408	-0.15500637	-0.3324024	-0.62796384	-0.8592059	-1.0829332	-1.2127554	-1.5025358	-1.544654	-1.4585773	-1.2513943	-1.0389688	-0.87139523	-0.62210587	-0.48257957	-0.19216604
8	-0.45494169	-0.37666175	-0.17076084	0.04685124	0.29167639	0.44703434	0.48941029	0.73287941	0.95046067	1.1792292	1.3335085	1.4179214	1.4082134	1.3204413	1.189307	1.0482181	0.85291893	0.71836372	0.51933542	0.21355054	-0.048163353	-0.22142707	-0.45762293	-0.51084713	-0.41592499	-0.19815882	0.021240754	0.25691269	0.51801021	0.75793515	1.0194333	1.2589268	1.3964406	1.4040529	1.2940295	1.3131372	1.3488871	1.3842672	1.4796516	1.4416519	1.4386008	1.4435627	1.3554515	1.1033531	0.84009828	0.5483668	0.31035262	0.03917734	-0.22373849	-0.38618478	-1.0889476	-1.0889476	-1.0889476	-1.0889476	-1.0889476	-1.0889476	-1.0889476	-1.0889476	-1.0889476	-1.0889476	-1.0889476	-1.0889476	-1.0889476	-1.0889476	-1.0889476	-1.0889476	-1.0889476	-1.0889476	-1.0889476	-1.0889476	-1.0889476	-1.0889476	-1.0889476	-1.0889476	-1.0889476	-1.0889476	-1.0889476	-1.0889476	-1.0889476	-1.0889476
8	-0.51547063	-0.43292655	-0.24526842	-0.026898897	0.17243536	0.37999795	0.6189383	0.85819735	1.0832307	1.2589519	1.3292984	1.3217944	1.2635586	1.1497527	0.98706926	0.81465093	0.70432173	0.4785641	0.28482163	0.013431522	-0.10425681	-0.31219605	-0.44185024	-0.47270648	-0.30990718	-0.084207496	0.14207165	0.39277504	0.64142135	0.86770049	1.1124644	1.3610238	1.5612562	1.6073812	1.4674996	1.3371211	1.2781031	1.2829416	1.353317	1.4228522	1.4105097	1.4878966	1.4150585	1.171946	0.91365168	0.65564709	0.37655016	0.089833329	-0.20583616	-0.43017412	-1.0828779	-1.0828779	-1.0828779	-1.0828779	-1.0828779	-1.0828779	-1.0828779	-1.0828779	-1.0828779	-1.0828779	-1.0828779	-1.0828779	-1.0828779	-1.0828779	-1.0828779	-1.0828779	-1.0828779	-1.0828779	-1.0828779	-1.0828779	-1.0828779	-1.0828779	-1.0828779	-1.0828779	-1.0828779	-1.0828779	-1.0828779	-1.0828779	-1.0828779	-1.0828779
6	-0.95033061	-0.80484345	-0.61592224	-0.33068448	-0.019656254	0.18093092	0.48516204	0.74692324	1.0269547	1.2024745	1.3971805	1.5022706	1.4887728	1.4121727	1.2570924	1.1250067	0.8946279	0.55568812	0.36483865	0.042289077	-0.31453531	-0.55773702	-0.76550696	-0.89971381	-0.89055458	-0.83916646	-0.60502758	-0.32268221	-0.010304196	0.32376673	0.65750021	0.99513842	1.3547106	1.5514894	1.4598971	1.4106301	1.4577278	1.5876443	1.6532051	1.7209352	1.7153433	1.553948	1.371149	1.0036228	0.68030188	0.30371283	-0.030358093	-0.36254897	-0.65405357	-0.85020575	-0.16244386	-0.069646377	-0.2482514	-0.52548688	-0.79496112	-0.92126211	-1.2069337	-1.4304672	-1.5490021	-1.4889416	-1.2515247	-1.0562403	-0.75519077	-0.46860323	-0.20833643	-0.1077777	-0.2237625	-0.36789989	-0.54303404	-0.87411617	-1.1383841	-1.308312	-1.4730817	-1.4480626	-1.3405139	-1.1405534	-1.0039844	-0.76251816	-0.50225136	-0.28773251
6	-1.0774596	-0.90133122	-0.67821508	-0.37510333	-0.048432997	0.26982356	0.37268739	0.68248702	0.87587448	1.0484648	1.3059264	1.5284385	1.5536367	1.4966387	1.3526552	1.1971082	1.0255103	0.71635787	0.59144562	0.43330974	0.11936794	-0.043945649	-0.17101527	-0.48474133	-0.80774412	-0.96739017	-0.95565403	-0.73348714	-0.41950219	-0.07371748	0.29687709	0.65012633	0.99616993	1.3541223	1.5238648	1.4758416	1.5409081	1.538233	1.5352127	1.5891471	1.6446781	1.5500123	1.375696	1.0631781	0.76804867	0.37890064	-0.0067524346	-0.32690748	-0.67031908	-0.90728559	-0.04856244	-0.037128331	-0.073501742	-0.45988833	-0.70242088	-1.0068271	-1.2834031	-1.6133353	-1.6647414	-1.4729935	-1.2168263	-0.89615351	-0.64529348	-0.37493074	-0.11311122	0.043471349	-0.086532311	-0.27047045	-0.6155648	-0.91811563	-1.2145395	-1.4475364	-1.556126	-1.5259787	-1.4060285	-1.1783387	-1.0275379	-0.74026131	-0.46161423	-0.1874545
5	-1.0371883	-0.96448519	-0.76210114	-0.42883736	-0.15981465	0.20877819	0.56771019	0.91275033	1.1860746	1.3235124	1.4670147	1.4857722	1.4835862	1.2994661	1.1425655	0.92769995	0.80436556	0.4840064	0.17500051	-0.20981127	-0.53496558	-0.60322613	-0.8477794	-1.0577088	-0.98775583	-0.78374988	-0.51959286	-0.20261852	0.14552436	0.45699836	0.8367329	1.1891773	1.3484049	1.4023505	1.3099026	1.3521423	1.2863499	1.4113767	1.5084082	1.4980422	1.5450771	1.6399226	1.4823169	1.0779719	0.70282094	0.29417439	-0.015043059	-0.37700729	-0.70286678	-0.93712456	0.053217487	-0.10615114	-0.30620813	-0.72599638	-0.97181897	-1.368125	-1.515943	-1.4434373	-1.3439377	-1.1952876	-1.0656067	-0.9472085	-0.7673194	-0.45901867	-0.13400539	0.12161907	0.32012468	0.17979567	-0.16566757	-0.58573789	-0.92012994	-1.2360465	-1.5069873	-1.5671948	-1.5915655	-1.3571244	-1.040009	-0.76344096	-0.36769904	-0.047410404
8	-0.47172883	-0.45699732	-0.29063018	-0.057626185	0.21762216	0.4267137	0.56925838	0.79680181	1.0384167	1.2302865	1.3837523	1.4706412	1.4164856	1.3744813	1.2385673	1.0830913	0.98882159	0.84900719	0.53370472	0.332564	0.12545267	-0.070647526	-0.26248728	-0.4500366	-0.46395803	-0.33464471	-0.15087579	0.057495671	0.30952163	0.54687607	0.80394255	1.0351464	1.2867523	1.3761615	1.381292	1.36155	1.4538995	1.3642202	1.3770016	1.400344	1.4375778	1.4664408	1.3765515	1.1098841	0.86802915	0.58879039	0.33700446	0.056655585	-0.14199487	-0.37571894	-1.084782	-1.084782	-1.084782	-1.084782	-1.084782	-1.084782	-1.084782	-1.084782	-1.084782	-1.084782	-1.084782	-1.084782	-1.084782	-1.084782	-1.084782	-1.084782	-1.084782	-1.084782	-1.084782	-1.084782	-1.084782	-1.084782	-1.084782	-1.084782	-1.084782	-1.084782	-1.084782	-1.084782	-1.084782	-1.084782
8	-0.48854104	-0.48570481	-0.3161685	-0.093986695	0.1289918	0.36337894	0.60770882	0.85318593	1.0971971	1.3257843	1.5074304	1.6205608	1.6669921	1.6113829	1.4414642	1.2654587	1.0776303	0.90334574	0.6472248	0.39317527	0.14030484	-0.07441991	-0.25966702	-0.39606089	-0.49383108	-0.40568495	-0.23831564	-0.037485212	0.18077686	0.43673845	0.67877385	0.93550027	1.1458591	1.3239998	1.3205262	1.2978682	1.3012781	1.3306282	1.3428973	1.3421325	1.297677	1.3293535	1.3005132	1.0917796	0.83489385	0.55133481	0.26914607	-0.010525114	-0.21913126	-0.38162481	-1.0687249	-1.0687249	-1.0687249	-1.0687249	-1.0687249	-1.0687249	-1.0687249	-1.0687249	-1.0687249	-1.0687249	-1.0687249	-1.0687249	-1.0687249	-1.0687249	-1.0687249	-1.0687249	-1.0687249	-1.0687249	-1.0687249	-1.0687249	-1.0687249	-1.0687249	-1.0687249	-1.0687249	-1.0687249	-1.0687249	-1.0687249	-1.0687249	-1.0687249	-1.0687249
8	-0.55538788	-0.46756245	-0.2535634	-0.013873736	0.24547273	0.49226888	0.66821472	0.90978157	1.1060278	1.2477553	1.367466	1.4499549	1.3656693	1.2472189	1.0830457	0.90624174	0.70286219	0.48352657	0.25046068	-0.009851197	-0.24015494	-0.46673113	-0.54618967	-0.44648435	-0.25643281	-0.01950529	0.21074482	0.44842321	0.70039503	0.92584491	1.1477281	1.3765033	1.459314	1.369665	1.3226549	1.338021	1.3771201	1.420054	1.4151465	1.4520734	1.4841733	1.4125721	1.2489084	1.0095137	0.76668647	0.52710407	0.26987614	0.0041204203	-0.23269983	-0.44232773	-1.0753948	-1.0753948	-1.0753948	-1.0753948	-1.0753948	-1.0753948	-1.0753948	-1.0753948	-1.0753948	-1.0753948	-1.0753948	-1.0753948	-1.0753948	-1.0753948	-1.0753948	-1.0753948	-1.0753948	-1.0753948	-1.0753948	-1.0753948	-1.0753948	-1.0753948	-1.0753948	-1.0753948	-1.0753948	-1.0753948	-1.0753948	-1.0753948	-1.0753948	-1.0753948
4	-0.63290287	-0.51284367	-0.30165175	-0.0043677548	0.0026204238	-0.22082945	0.0091503612	0.1368851	0.42723819	0.70224021	0.82201301	1.1837372	1.392867	1.4802765	1.6021687	1.5550271	1.4514646	1.397564	1.2083676	1.1170631	0.77223655	0.52587462	0.23632345	-0.0096375289	-0.37296554	-0.63525135	-0.7938601	-0.67105145	-0.4489763	-0.14206924	0.17606473	0.52644742	0.88519301	1.2135801	1.2933141	1.1756607	1.1828207	1.3764849	1.4614886	1.4622906	1.3509952	1.2238333	1.2092268	1.3229852	1.1204426	0.69782963	0.30162282	-0.053399565	-0.40515698	-0.58650594	-0.22432354	-0.4636973	-0.51633776	-0.72500935	-0.98758157	-1.3077776	-1.5860217	-1.8039841	-1.7034174	-1.4723435	-1.2004919	-0.9967464	-0.71063204	-0.38642637	-0.095786878	0.021007353	-0.22197505	-0.46094785	-0.69379167	-0.91695514	-1.1237938	-1.3774303	-1.5882785	-1.6145358	-1.5604919	-1.3880271	-1.1994036	-0.89158004	-0.63983377	-0.37531402
7	-0.98845456	-0.86296004	-0.62890918	-0.33447972	-0.0051012876	0.29777492	0.46630763	0.78737339	0.98249771	1.1831638	1.4664203	1.5048106	1.4678058	1.3985335	1.2729943	1.1862475	0.92095712	0.71921842	0.46326859	0.27028947	0.028596316	-0.2671739	-0.46699085	-0.66569052	-0.87869155	-0.93558419	-0.7587835	-0.48933674	-0.20111944	0.15270539	0.5148429	0.84569616	1.2152972	1.4169018	1.5056597	1.4307563	1.4032261	1.4293261	1.4928332	1.4237844	1.3926342	1.6132328	1.5519604	1.2640112	0.86589685	0.47216225	0.1107845	-0.26185557	-0.60875319	-0.86662477	-0.033659336	-0.12921037	-0.39012099	-0.68674034	-0.81107288	-0.95533795	-1.2293433	-1.5229236	-1.6412451	-1.4828351	-1.255488	-0.96003059	-0.89554035	-0.61885353	-0.27486088	-0.088987762	-0.1507518	-0.36518297	-0.61769154	-0.91247853	-1.1736126	-1.4098534	-1.6373345	-1.6191897	-1.392647	-1.1366972	-0.89567442	-0.62573606	-0.24228057	-0.1420816
8	-0.52718117	-0.43637508	-0.26663163	-0.038900179	0.19752819	0.46247735	0.68171652	0.95180709	1.1257199	1.2707283	1.3437313	1.4011566	1.3277955	1.2831598	1.1238015	0.97311455	0.7470969	0.48810769	0.2867228	0.038758215	-0.24460796	-0.3894117	-0.51830519	-0.44576264	-0.27451002	-0.067139596	0.16982594	0.40894013	0.62861414	0.8684957	1.0802402	1.2928543	1.4311098	1.4033308	1.3440127	1.3680059	1.3626087	1.4105441	1.4372488	1.4666904	1.5103285	1.446355	1.2534624	1.0248868	0.77295745	0.5315923	0.26774305	0.027938221	-0.2502098	-0.45735001	-1.0764941	-1.0764941	-1.0764941	-1.0764941	-1.0764941	-1.0764941	-1.0764941	-1.0764941	-1.0764941	-1.0764941	-1.0764941	-1.0764941	-1.0764941	-1.0764941	-1.0764941	-1.0764941	-1.0764941	-1.0764941	-1.0764941	-1.0764941	-1.0764941	-1.0764941	-1.0764941	-1.0764941	-1.0764941	-1.0764941	-1.0764941	-1.0764941	-1.0764941	-1.0764941
8	-0.41905828	-0.36281192	-0.21272679	0.012385106	0.14681991	0.37477732	0.62932449	0.86044358	1.0511247	1.2272621	1.3687159	1.4230652	1.4020716	1.3135129	1.210031	1.0561202	0.87021318	0.71026359	0.45457822	0.21634533	0.055731793	-0.20915408	-0.36739636	-0.43891365	-0.37495279	-0.24288925	-0.027989597	0.19604732	0.44974084	0.68275694	0.94356425	1.1715217	1.3677358	1.3904683	1.3424107	1.3353917	1.3599264	1.4046642	1.3834177	1.4507932	1.3718143	1.4472205	1.3293213	1.1042726	0.85307686	0.59821352	0.35040073	0.079254721	-0.14579394	-0.34896375	-1.094805	-1.094805	-1.094805	-1.094805	-1.094805	-1.094805	-1.094805	-1.094805	-1.094805	-1.094805	-1.094805	-1.094805	-1.094805	-1.094805	-1.094805	-1.094805	-1.094805	-1.094805	-1.094805	-1.094805	-1.094805	-1.094805	-1.094805	-1.094805	-1.094805	-1.094805	-1.094805	-1.094805	-1.094805	-1.094805
6	-0.91043033	-0.85677409	-0.66584945	-0.49938797	-0.1691097	0.093373544	0.36012894	0.70042644	1.0131584	1.2476183	1.4156055	1.4837057	1.5330898	1.4062475	1.3166848	1.1484941	0.87009203	0.61727199	0.38703335	0.13482362	-0.10990984	-0.46409184	-0.77407738	-0.91663512	-0.99333048	-0.91526193	-0.68721022	-0.40916413	-0.088396483	0.20495817	0.54571339	0.88168788	1.1898934	1.420488	1.4815697	1.4419505	1.515696	1.4895037	1.5120342	1.5318183	1.527597	1.5168658	1.4592426	1.1764157	0.81312996	0.47746063	0.12144771	-0.23715903	-0.56077477	-0.79625189	-0.1289311	0.011897443	0.1355865	0.06387533	-0.21788347	-0.53524356	-0.8090175	-1.0215064	-1.2931951	-1.6026771	-1.6966849	-1.5030138	-1.2137533	-0.9637814	-0.70892701	-0.49170827	-0.1993708	-0.12537097	-0.23593841	-0.50116804	-0.80708486	-1.0552259	-1.3950656	-1.5705444	-1.5888892	-1.4229364	-1.1614703	-0.92004267	-0.64952371	-0.37381713
7	-0.94789925	-1.0200349	-0.76110273	-0.62282328	-0.25464042	0.073751465	0.1457708	0.56526307	0.8406585	1.0089557	1.2082596	1.4336836	1.4241431	1.3560796	1.2136116	1.0529352	0.91733175	0.66398425	0.44210885	0.096148432	-0.28785774	-0.65173573	-0.90252358	-0.99234414	-0.93707889	-0.8627326	-0.59082761	-0.26802043	0.086724254	0.47137034	0.85380581	1.2378702	1.5421199	1.5830743	1.4282153	1.311053	1.4072145	1.3014543	1.3696923	1.4495069	1.5589321	1.6002938	1.606053	1.1971484	0.80883736	0.35822203	-0.035731888	-0.41671301	-0.76616386	-0.85511182	0.12267575	0.29329991	0.26392207	-0.25184807	-0.63521433	-1.0021755	-1.335105	-1.6700123	-1.7845568	-1.5356887	-1.1931024	-0.81817136	-0.54934959	-0.25051007	0.13477593	0.094286866	-0.13398767	-0.46726617	-0.78512857	-1.1526133	-1.3992708	-1.4195735	-1.3584327	-1.2965357	-1.1761156	-1.1441781	-0.94435064	-0.68681461	-0.33782915	-0.022061012
5	-0.82886051	-0.83042044	-0.59960845	-0.35984131	0.0016004457	0.32161737	0.6646866	0.84777626	1.0932054	1.3596069	1.3355146	1.4386434	1.3869924	1.2048849	1.0480252	0.79577857	0.62597721	0.33542564	0.094502993	-0.13561569	-0.35348603	-0.68586685	-0.76877429	-0.99958628	-0.92788723	-0.86941871	-0.65697924	-0.39323538	-0.061432315	0.25933569	0.58397462	0.95685587	1.2884278	1.5936543	1.5685799	1.573953	1.4389323	1.3745707	1.4220041	1.5036405	1.395832	1.3338392	1.3048938	1.4665488	1.0766239	0.71720427	0.34120317	-0.068249791	-0.4057726	-0.70031066	0.1091779	0.033030163	-0.25607702	-0.47256075	-0.74762856	-1.0677033	-1.4393134	-1.7412641	-1.7198237	-1.4691255	-1.2135279	-0.88472915	-0.51421668	-0.13058925	0.053887016	0.02014629	-0.15497039	-0.38295139	-0.78610685	-1.1224164	-1.3688855	-1.5508774	-1.5816485	-1.5393801	-1.3159056	-1.131776	-0.88929339	-0.6041727	-0.27878268	0.038518809
8	-0.39395709	-0.36322207	-0.17345293	0.029062111	0.25217338	0.48015127	0.74115263	1.0042976	1.1639111	1.2250625	1.3697285	1.3316067	1.3007268	1.2703684	1.1469649	0.9687829	0.87550606	0.68976346	0.37708325	0.15463824	-0.083970889	-0.31742372	-0.42970355	-0.42306989	-0.3014334	-0.12661173	0.084709572	0.3009844	0.52615239	0.77585626	0.99948895	1.2282779	1.3971901	1.4082849	1.3790852	1.3011034	1.3250309	1.3388776	1.3309404	1.3553314	1.3859795	1.347626	1.2456877	1.0929686	0.87075531	0.60071594	0.38814901	0.14223995	-0.092893023	-0.30447504	-1.1065401	-1.1065401	-1.1065401	-1.1065401	-1.1065401	-1.1065401	-1.1065401	-1.1065401	-1.1065401	-1.1065401	-1.1065401	-1.1065401	-1.1065401	-1.1065401	-1.1065401	-1.1065401	-1.1065401	-1.1065401	-1.1065401	-1.1065401	-1.1065401	-1.1065401	-1.1065401	-1.1065401	-1.1065401	-1.1065401	-1.1065401	-1.1065401	-1.1065401	-1.1065401
8	-0.54481688	-0.4646366	-0.27753904	-0.047128171	0.18015162	0.43954036	0.6840411	0.8678541	1.0919414	1.2646114	1.3337715	1.34912	1.3923105	1.2778725	1.1556682	1.0248994	0.83789393	0.62700628	0.4322038	0.15700616	-0.061003167	-0.33442039	-0.45060812	-0.45122206	-0.33604732	-0.11346416	0.10697023	0.34370466	0.5804084	0.8194451	1.0579293	1.2985929	1.4653077	1.4822217	1.3557812	1.3314693	1.3121916	1.3602322	1.3728794	1.3628415	1.4509109	1.3963011	1.2432157	1.0777287	0.83034249	0.56889706	0.30849533	0.048953101	-0.22765659	-0.41865266	-1.0854506	-1.0854506	-1.0854506	-1.0854506	-1.0854506	-1.0854506	-1.0854506	-1.0854506	-1.0854506	-1.0854506	-1.0854506	-1.0854506	-1.0854506	-1.0854506	-1.0854506	-1.0854506	-1.0854506	-1.0854506	-1.0854506	-1.0854506	-1.0854506	-1.0854506	-1.0854506	-1.0854506	-1.0854506	-1.0854506	-1.0854506	-1.0854506	-1.0854506	-1.0854506
7	-1.0277558	-0.98740552	-0.71082748	-0.43981674	-0.22871849	0.02216819	0.25073453	0.5860503	0.84919528	0.96953099	1.1660725	1.2150036	1.3480573	1.306328	1.1995785	1.0815923	0.93209208	0.76364252	0.4732228	0.23295999	-0.14035653	-0.50805465	-0.78943387	-0.8976645	-0.88734709	-0.76113761	-0.47087112	-0.14612815	0.15792894	0.49436838	0.88734926	1.213267	1.4711	1.4586374	1.3962222	1.333807	1.3706841	1.4060799	1.5778495	1.7023224	1.6989513	1.6849564	1.3851387	0.97325956	0.63063989	0.31156638	-0.011746459	-0.39154966	-0.65872967	-0.93540987	0.12733425	0.16334302	-0.14071406	-0.49385545	-0.78335579	-1.0534982	-1.2852313	-1.5186499	-1.757171	-1.6352979	-1.3541843	-1.1037062	-0.7615973	-0.44523083	-0.11369471	0.16053383	0.040504574	-0.10874031	-0.4140743	-0.82038609	-1.1644359	-1.4210942	-1.5980735	-1.6055306	-1.4586353	-1.1868584	-0.86906178	-0.64320248	-0.32305637	0.010216341
8	-0.4539947	-0.40653932	-0.22595602	0.0049675804	0.24380042	0.48516161	0.71786803	0.93462634	1.1280459	1.2757605	1.3859387	1.4009468	1.41307	1.3506713	1.2422111	1.0363118	0.84007213	0.57310318	0.31676631	0.056183091	-0.20903546	-0.44436749	-0.53428636	-0.45610167	-0.27937575	-0.072795717	0.12529161	0.35475655	0.58814369	0.82033147	1.0186133	1.2520977	1.3419517	1.36354	1.3239939	1.3527783	1.405809	1.447916	1.4224055	1.3930376	1.4544314	1.3536211	1.1703149	0.99556631	0.7493753	0.53527502	0.29073716	0.032747132	-0.20268214	-0.40640966	-1.0835565	-1.0835565	-1.0835565	-1.0835565	-1.0835565	-1.0835565	-1.0835565	-1.0835565	-1.0835565	-1.0835565	-1.0835565	-1.0835565	-1.0835565	-1.0835565	-1.0835565	-1.0835565	-1.0835565	-1.0835565	-1.0835565	-1.0835565	-1.0835565	-1.0835565	-1.0835565	-1.0835565	-1.0835565	-1.0835565	-1.0835565	-1.0835565	-1.0835565	-1.0835565
