8	-0.50174995	-0.44070091	-0.26005579	-0.035857824	0.25335666	0.51601409	0.7588699	0.96189014	1.1441794	1.3768664	1.4708705	1.4737299	1.5105452	1.5005371	1.4034949	1.1897518	0.90845436	0.71501324	0.4461544	0.17125499	-0.081644607	-0.32442893	-0.45655293	-0.48302062	-0.41149888	-0.26357647	-0.085165292	0.11665756	0.34378645	0.57770651	0.80247636	1.0421332	1.2832197	1.4651516	1.417256	1.3809768	1.4238684	1.4378082	1.3833001	1.3561354	1.4528202	1.3484507	1.1607999	0.93722747	0.67365859	0.4355566	0.18446203	-0.060020092	-0.2710825	-0.4123031	-1.0645592	-1.0645592.1	-1.0645592.2	-1.0645592.3	-1.0645592.4	-1.0645592.5	-1.0645592.6	-1.0645592.7	-1.0645592.8	-1.0645592.9	-1.0645592.10	-1.0645592.11	-1.0645592.12	-1.0645592.13	-1.0645592.14	-1.0645592.15	-1.0645592.16	-1.0645592.17	-1.0645592.18	-1.0645592.19	-1.0645592.20	-1.0645592.21	-1.0645592.22	-1.0645592.23	-1.0645592.24	-1.0645592.25	-1.0645592.26	-1.0645592.27	-1.0645592.28	-1.0645592.29
8	-0.49093587	-0.43232923	-0.26715285	-0.11300357	0.13624726	0.41610548	0.66533714	0.9154126	1.1386395	1.3474832	1.4387684	1.3983037	1.4514256	1.5191224	1.508383	1.3148813	1.1812137	0.97678081	0.72916008	0.48890353	0.24866615	-0.018055439	-0.25742982	-0.4426084	-0.47390619	-0.38350314	-0.18867825	0.021047619	0.25234825	0.48763781	0.74636235	0.97045222	1.1748851	1.3762495	1.3110458	1.2882245	1.3206346	1.4190155	1.3423052	1.3148813	1.3156484	1.3960024	1.1959804	0.94341185	0.69818831	0.45432637	0.20714672	-0.027414091	-0.24070698	-0.42053502	-1.078479	-1.078479	-1.078479	-1.078479	-1.078479	-1.078479	-1.078479	-1.078479	-1.078479	-1.078479	-1.078479	-1.078479	-1.078479	-1.078479	-1.078479	-1.078479	-1.078479	-1.078479	-1.078479	-1.078479	-1.078479	-1.078479	-1.078479	-1.078479	-1.078479	-1.078479	-1.078479	-1.078479	-1.078479	-1.078479
4	-0.52936459	-0.5337443	-0.48448192	-0.22143729	-0.057104586	0.25744843	0.51128444	0.77810985	1.1029945	1.300306	1.3444775	1.4117079	1.4001784	1.4300877	1.3699322	1.2537014	0.95176347	0.67763855	0.3787327	0.052051262	-0.17554392	-0.43121417	-0.4609363	-0.57499593	-0.52307578	-0.37641165	-0.17790223	0.09221732	0.33983938	0.63062218	0.906207	1.2190006	1.3753975	1.3833708	1.4829062	1.427093	1.353162	1.3637182	1.4514247	1.4722752	1.4794249	1.5026711	1.3647289	1.0986522	0.77844675	0.51240744	0.2299723	-0.052912043	-0.28410084	-0.44027306	-0.56702261	-0.64477182	-0.75366564	-0.90265064	-1.0511116	-1.1890537	-1.2760378	-1.3999199	-1.3792043	-1.2764495	-1.1677541	-1.0262932	-0.88123873	-0.72693818	-0.58042378	-0.67011425	-0.74808806	-0.85930274	-0.93065084	-1.0789246	-1.2259219	-1.3506575	-1.3452297	-1.3623031	-1.3058722	-1.1753157	-1.0438869	-0.93955999	-0.82314206	-0.67894853
8	-0.53496469	-0.50661223	-0.32740727	-0.079769268	0.1761809	0.41537389	0.63522876	0.90127497	1.104904	1.3345324	1.4632001	1.4595944	1.5038121	1.5336068	1.4897687	1.3100513	1.1356477	0.8895089	0.66141777	0.41550673	0.15820916	-0.085936971	-0.3608457	-0.51167924	-0.5139945	-0.40464588	-0.24709429	-0.029042288	0.16547756	0.4129068	0.65137865	0.89577149	1.1265384	1.3176423	1.4299894	1.4197415	1.4062675	1.4453612	1.448967	1.4053186	1.4692729	1.3893775	1.1857484	0.93941984	0.6704321	0.4598193	0.2125229	-0.035741361	-0.2579874	-0.42781746	-1.0572078	-1.0572078	-1.0572078	-1.0572078	-1.0572078	-1.0572078	-1.0572078	-1.0572078	-1.0572078	-1.0572078	-1.0572078	-1.0572078	-1.0572078	-1.0572078	-1.0572078	-1.0572078	-1.0572078	-1.0572078	-1.0572078	-1.0572078	-1.0572078	-1.0572078	-1.0572078	-1.0572078	-1.0572078	-1.0572078	-1.0572078	-1.0572078	-1.0572078	-1.0572078
5	-0.63163817	-0.5525984	-0.3664384	-0.078571249	0.10610861	0.3027988	0.4785555	0.78147784	1.0413068	1.1548974	1.2083095	1.2526293	1.2513606	1.2365591	1.159507	0.92344494	0.64560049	0.38644816	0.10103383	-0.1752036	-0.4286045	-0.56769589	-0.58905227	-0.46421258	-0.23999168	0.010914117	0.27239238	0.55002538	0.82677029	1.1343868	1.4428491	1.6414846	1.6537064	1.4476702	1.3497691	1.2971605	1.204588	1.2796948	1.4200549	1.5314464	1.7223006	1.608414	1.2439176	0.96192872	0.6601482	0.37519906	0.097270032	-0.15536965	-0.40631774	-0.59277378	-0.55653136	-0.68335868	-0.80718342	-0.91984364	-0.96209122	-1.0334342	-1.1655901	-1.2918169	-1.3759526	-1.3426324	-1.2160419	-1.0451062	-0.89459658	-0.75178369	-0.81547224	-0.88178275	-0.83636343	-0.86562802	-1.0188019	-1.1214394	-1.2428114	-1.3219103	-1.3737281	-1.3281819	-1.2526649	-1.1329846	-1.0309814	-0.85700089	-0.75360216	-0.63434472
8	-0.51151318	-0.50883499	-0.33537524	-0.10671148	0.15218057	0.39120416	0.64125194	0.89073917	1.0994514	1.2836032	1.4467861	1.4164748	1.4299696	1.4760594	1.5090697	1.3315615	1.1079635	0.88509212	0.6810719	0.43112793	0.17555767	-0.12911281	-0.36138901	-0.56864798	-0.54977606	-0.40943041	-0.20844132	0.0058349327	0.24693464	0.48371602	0.73100257	0.96813689	1.2036726	1.391769	1.4795888	1.3469248	1.3543988	1.392807	1.3697621	1.3369594	1.3600044	1.4241564	1.2636724	1.0130641	0.77013741	0.49679557	0.2437997	-0.012808617	-0.22837206	-0.44823307	-1.0617885	-1.0617885	-1.0617885	-1.0617885	-1.0617885	-1.0617885	-1.0617885	-1.0617885	-1.0617885	-1.0617885	-1.0617885	-1.0617885	-1.0617885	-1.0617885	-1.0617885	-1.0617885	-1.0617885	-1.0617885	-1.0617885	-1.0617885	-1.0617885	-1.0617885	-1.0617885	-1.0617885	-1.0617885	-1.0617885	-1.0617885	-1.0617885	-1.0617885	-1.0617885
8	-0.47308918	-0.40041147	-0.21807021	-0.0043502841	0.26209872	0.52046044	0.77272974	1.013551	1.2123185	1.4407393	1.4664389	1.4402001	1.4836917	1.54839	1.4623054	1.2737818	1.0529092	0.84551529	0.63226263	0.38835019	0.12572916	-0.14433216	-0.33341283	-0.43349744	-0.51012894	-0.41653212	-0.23812667	-0.025017784	0.21048389	0.45808054	0.70488643	0.92998246	1.1551684	1.2879795	1.2527549	1.2845649	1.3631014	1.4592502	1.352498	1.3560924	1.3289551	1.3496226	1.1823057	0.97886559	0.76266557	0.5129842	0.24276113	-0.0053567015	-0.22915877	-0.40769003	-1.0758433	-1.0758433	-1.0758433	-1.0758433	-1.0758433	-1.0758433	-1.0758433	-1.0758433	-1.0758433	-1.0758433	-1.0758433	-1.0758433	-1.0758433	-1.0758433	-1.0758433	-1.0758433	-1.0758433	-1.0758433	-1.0758433	-1.0758433	-1.0758433	-1.0758433	-1.0758433	-1.0758433	-1.0758433	-1.0758433	-1.0758433	-1.0758433	-1.0758433	-1.0758433
7	-0.8502091	-0.86495252	-0.69244972	-0.40317129	-0.091289546	0.2396317	0.55422291	0.93093661	1.200907	1.474783	1.3798296	1.3851997	1.4093652	1.5118856	1.6148942	1.5160352	1.2101827	0.92434601	0.65056769	0.37766811	0.062198158	-0.27665622	-0.580019	-0.77261092	-0.87076201	-0.79802133	-0.57638196	-0.33855902	-0.078181578	0.21636933	0.51909746	0.84257378	1.1784502	1.4843027	1.5404449	1.426696	1.3739712	1.3832469	1.3576168	1.3566404	1.4281606	1.4889406	1.3463884	1.0373626	0.72003747	0.38389257	0.053288646	-0.26357266	-0.53471474	-0.76846128	-0.2794145	-0.37444116	-0.56085745	-0.7441493	-0.88787315	-1.1333363	-1.3250739	-1.4818569	-1.4589851	-1.2742531	-1.0857375	-0.88018412	-0.753547	-0.54579671	-0.4100548	-0.35025123	-0.44498497	-0.57857883	-0.81828132	-1.0782438	-1.2063211	-1.2921941	-1.2865799	-1.2872146	-1.2405922	-1.1749303	-1.0498066	-0.84444843	-0.60499004	-0.36714268
3	-0.691672	-0.6343066	-0.41872794	-0.15056433	0.11183654	0.36857291	0.68735691	0.96488496	1.2191329	1.3683746	1.3579951	1.3253833	1.4068147	1.4846116	1.4050793	1.2620587	0.94406053	0.62023415	0.30505186	0.019960221	-0.25426081	-0.50179645	-0.64635595	-0.5814597	-0.50117433	-0.24345568	-0.025650512	0.25999776	0.51349259	0.82189711	1.1525995	1.4097288	1.3278717	1.1536473	1.2541677	1.301743	1.2231275	1.2759089	1.3957803	1.4114314	1.4863797	1.5294692	1.2931644	0.98462887	0.66286528	0.37246931	0.089014806	-0.17263298	-0.42933661	-0.57749782	-0.55637871	-0.67782179	-0.79153757	-0.96710451	-1.1432608	-1.2963989	-1.4366266	-1.5178713	-1.3903446	-1.260873	-1.1107472	-0.92041327	-0.75908944	-0.62831466	-0.4938072	-0.51898642	-0.63594374	-0.7774909	-0.96965845	-1.1165427	-1.274625	-1.3605781	-1.3655452	-1.3873486	-1.2628376	-1.1657879	-1.0487323	-0.88773594	-0.69186846	-0.52763052
5	-0.53372535	-0.56486531	-0.3984289	-0.14995874	0.13893605	0.35370627	0.64309778	0.89745205	1.1169601	1.2584464	1.3331441	1.357865	1.3894252	1.3747532	1.3440335	1.0382123	0.84663469	0.6230765	0.32172572	0.042344857	-0.1708206	-0.37649719	-0.54889414	-0.52959882	-0.38585829	-0.23848793	0.034282854	0.28389927	0.5505949	0.8287913	1.1226914	1.2815243	1.3572154	1.5541805	1.4773049	1.4069248	1.3609217	1.2430101	1.2372788	1.4017666	1.4390199	1.4798649	1.3433457	1.0400463	0.72899058	0.42385716	0.14627209	-0.11014544	-0.32438074	-0.50155375	-0.61732564	-0.61522417	-0.71980095	-0.82433952	-0.95222352	-1.0925253	-1.2199508	-1.2912174	-1.3896005	-1.355209	-1.3263578	-1.207533	-1.0530177	-0.87404884	-0.73623062	-0.63054579	-0.7535773	-0.87152708	-1.0231004	-1.1705471	-1.2230075	-1.2799229	-1.3847748	-1.4123652	-1.3153193	-1.167223	-1.043924	-0.90709923	-0.843482	-0.6873619
8	-0.4520931	-0.41168042	-0.27133283	-0.044705658	0.22830222	0.47777392	0.71924213	0.99647902	1.1804604	1.3338112	1.4638432	1.4162175	1.4413149	1.5122594	1.4338054	1.2215648	1.0678188	0.81492828	0.5659111	0.32562859	0.079140914	-0.16797914	-0.38186002	-0.45294285	-0.45110501	-0.33119102	-0.1653706	0.037088017	0.25592908	0.49368209	0.73481435	0.96347698	1.1927127	1.4259008	1.4098938	1.3632562	1.3782751	1.4174032	1.3610824	1.3739275	1.4614718	1.3927011	1.1691963	0.91921077	0.68906601	0.43585936	0.22510083	-0.018580691	-0.21619769	-0.37116894	-1.0747447	-1.0747447	-1.0747447	-1.0747447	-1.0747447	-1.0747447	-1.0747447	-1.0747447	-1.0747447	-1.0747447	-1.0747447	-1.0747447	-1.0747447	-1.0747447	-1.0747447	-1.0747447	-1.0747447	-1.0747447	-1.0747447	-1.0747447	-1.0747447	-1.0747447	-1.0747447	-1.0747447	-1.0747447	-1.0747447	-1.0747447	-1.0747447	-1.0747447	-1.0747447
3	-0.65101054	-0.6137999	-0.40384992	-0.20793929	0.021981538	0.29530056	0.48579175	0.80020464	1.0287599	1.1853263	1.3215804	1.367667	1.423483	1.3563587	1.2617105	1.0773642	0.80570943	0.49381423	0.20197524	-0.077702027	-0.33608558	-0.5876415	-0.62984485	-0.63906217	-0.4419567	-0.22586185	0.045792938	0.31207095	0.5844085	0.90611843	1.2048277	1.4779334	1.657159	1.6165772	1.4711911	1.4024453	1.3821331	1.3594311	1.2687089	1.3226472	1.4164846	1.4868093	1.3197882	1.0160008	0.71366429	0.41427221	0.13335744	-0.15045908	-0.40082016	-0.57223663	-0.48219711	-0.6390195	-0.72112189	-0.89684831	-1.0576819	-1.2465942	-1.368937	-1.4540479	-1.4278895	-1.2937306	-1.1752454	-1.0068587	-0.83616764	-0.66466583	-0.57270603	-0.51740213	-0.63283195	-0.83736248	-0.9402465	-1.1115776	-1.2512328	-1.3676526	-1.4109142	-1.3444514	-1.2497691	-1.0938684	-0.97101356	-0.84286727	-0.71190457	-0.57377285
5	-0.91921175	-0.85851424	-0.62123945	-0.36282786	-0.013280561	0.32133085	0.64112564	0.93441743	1.2432115	1.3904835	1.3195306	1.2768992	1.337716	1.4709763	1.5374573	1.3934647	1.1120381	0.84858829	0.4867584	0.14159349	-0.16749874	-0.48973812	-0.74773234	-0.90236789	-0.80482258	-0.65245276	-0.41783125	-0.17301399	0.13846321	0.47018285	0.81010082	1.1188949	1.3520258	1.593206	1.4897579	1.3269836	1.2578195	1.2458946	1.3111832	1.3898872	1.5100302	1.4939316	1.3299648	0.97877789	0.63993315	0.29348632	-0.035758912	-0.34258542	-0.60388879	-0.81397491	-0.21668876	-0.192213	-0.37132431	-0.62899061	-0.93680091	-1.2279164	-1.4355579	-1.5330734	-1.5038277	-1.3284728	-1.1079822	-0.88969773	-0.57768392	-0.33063075	-0.23982298	-0.32908052	-0.42421104	-0.59795617	-0.79564045	-1.0963555	-1.2853346	-1.4564563	-1.4371678	-1.3904224	-1.3308577	-1.1919034	-0.96867008	-0.67478205	-0.45029666	-0.32955751
8	-0.43987734	-0.43130818	-0.26355112	-0.040752901	0.15982222	0.41009039	0.67962397	0.92428065	1.1405963	1.3741718	1.4357563	1.426235	1.4906557	1.5593305	1.4635099	1.2882776	1.0879253	0.82981728	0.60088086	0.30430276	0.054986725	-0.20028518	-0.38443101	-0.45681309	-0.38098714	-0.28111487	-0.099379748	0.11626738	0.34838431	0.59142035	0.83121509	1.061995	1.2799718	1.3356815	1.2305421	1.2246673	1.294355	1.4294763	1.3524957	1.3792363	1.3539137	1.372146	1.2119047	0.96799756	0.73778488	0.44864149	0.20256675	-0.0065977993	-0.22739047	-0.3552594	-1.0811059	-1.0811059	-1.0811059	-1.0811059	-1.0811059	-1.0811059	-1.0811059	-1.0811059	-1.0811059	-1.0811059	-1.0811059	-1.0811059	-1.0811059	-1.0811059	-1.0811059	-1.0811059	-1.0811059	-1.0811059	-1.0811059	-1.0811059	-1.0811059	-1.0811059	-1.0811059	-1.0811059	-1.0811059	-1.0811059	-1.0811059	-1.0811059	-1.0811059	-1.0811059
6	-0.72582813	-0.61596127	-0.43686593	-0.16486681	0.077755833	0.36817843	0.652282	0.87729561	1.1337359	1.3814418	1.5210222	1.4814229	1.4232878	1.4336791	1.5159669	1.4356451	1.2480682	0.92006842	0.58016081	0.26244	-0.078506745	-0.36342476	-0.60405341	-0.74180825	-0.68100514	-0.52089498	-0.2816144	-0.025735827	0.20705722	0.4771185	0.74875251	1.0151066	1.2943796	1.3272386	1.2789331	1.3634677	1.4072796	1.3673995	1.4199177	1.4887249	1.4906908	1.4089647	1.2201802	0.944502	0.66904849	0.36722355	0.084131032	-0.18424517	-0.44666745	-0.60593507	-0.55953935	-0.44574065	-0.46593346	-0.60026199	-0.74343716	-0.93578841	-1.0975837	-1.2512316	-1.378508	-1.392907	-1.3162052	-1.1850671	-1.0469752	-0.94266913	-0.84970919	-0.71619512	-0.72352519	-0.83577924	-0.91801088	-1.0534628	-1.1464508	-1.215595	-1.2916031	-1.3014047	-1.2776367	-1.1885215	-1.0787951	-0.94657289	-0.81008185	-0.69996223
8	-0.43231967	-0.41772451	-0.26841108	-0.047843741	0.19242297	0.44431251	0.70255668	0.90926682	1.0857207	1.3175624	1.3483106	1.3802888	1.4385054	1.463924	1.3663496	1.2140433	0.97338714	0.73982354	0.48059542	0.22124431	-0.026299478	-0.2662997	-0.39154751	-0.45741023	-0.37342655	-0.22808989	-0.039131741	0.17512196	0.40362234	0.63905133	0.87737065	1.1215936	1.3120277	1.4200565	1.463924	1.307313	1.3175624	1.4014026	1.4014026	1.3640947	1.4413753	1.4075522	1.1777604	0.98527645	0.74191442	0.50029479	0.2615245	0.015559119	-0.20515171	-0.35651502	-1.0834648	-1.0834648	-1.0834648	-1.0834648	-1.0834648	-1.0834648	-1.0834648	-1.0834648	-1.0834648	-1.0834648	-1.0834648	-1.0834648	-1.0834648	-1.0834648	-1.0834648	-1.0834648	-1.0834648	-1.0834648	-1.0834648	-1.0834648	-1.0834648	-1.0834648	-1.0834648	-1.0834648	-1.0834648	-1.0834648	-1.0834648	-1.0834648	-1.0834648	-1.0834648
8	-0.4198378	-0.36395858	-0.18962347	0.034680169	0.30671314	0.53210612	0.79280186	0.93689763	1.2150834	1.3562944	1.4115684	1.2889166	1.3643636	1.4785428	1.5114248	1.3905885	1.2273889	0.95122046	0.70464583	0.44068206	0.20572708	-0.074032153	-0.30598136	-0.45536246	-0.46171696	-0.3566156	-0.1809289	0.023363113	0.26146509	0.48314624	0.72760271	0.94052877	1.1807893	1.3284556	1.2943633	1.2429221	1.2481671	1.2957754	1.2649107	1.2251699	1.2356598	1.3587152	1.2645072	1.0204139	0.79481916	0.54348369	0.30400995	0.052432413	-0.17479631	-0.35520349	-1.096743	-1.096743	-1.096743	-1.096743	-1.096743	-1.096743	-1.096743	-1.096743	-1.096743	-1.096743	-1.096743	-1.096743	-1.096743	-1.096743	-1.096743	-1.096743	-1.096743	-1.096743	-1.096743	-1.096743	-1.096743	-1.096743	-1.096743	-1.096743	-1.096743	-1.096743	-1.096743	-1.096743	-1.096743	-1.096743
8	-0.39150079	-0.4039119	-0.27214877	-0.080538437	0.15347507	0.39322337	0.63559083	0.83314138	1.1007077	1.3319822	1.3799147	1.3787164	1.3942945	1.4572915	1.4903307	1.4247659	1.2742919	1.079994	0.88877736	0.63439252	0.38533162	0.10391625	-0.16010645	-0.32689458	-0.43594111	-0.40168646	-0.28906211	-0.13521577	0.057473042	0.28083868	0.51509185	0.74754755	0.98789501	1.2169441	1.3782028	1.2932938	1.2604257	1.3021955	1.3432806	1.3061328	1.2984294	1.3624536	1.3215397	1.1167993	0.87456879	0.62395008	0.36920574	0.10189624	-0.12734114	-0.29236603	-1.0927196	-1.0927196	-1.0927196	-1.0927196	-1.0927196	-1.0927196	-1.0927196	-1.0927196	-1.0927196	-1.0927196	-1.0927196	-1.0927196	-1.0927196	-1.0927196	-1.0927196	-1.0927196	-1.0927196	-1.0927196	-1.0927196	-1.0927196	-1.0927196	-1.0927196	-1.0927196	-1.0927196	-1.0927196	-1.0927196	-1.0927196	-1.0927196	-1.0927196	-1.0927196
8	-0.45578414	-0.40457437	-0.25164227	-0.042776845	0.18564521	0.44171147	0.68901037	0.94227038	1.1387081	1.3752352	1.432929	1.3719235	1.4322318	1.5216484	1.4735412	1.3065604	1.0980959	0.90584138	0.68447854	0.45882788	0.20591647	-0.040092602	-0.27491152	-0.42141189	-0.45648134	-0.37217173	-0.21477752	-0.029983118	0.19409883	0.42956266	0.65669488	0.87045819	1.1279014	1.3708777	1.4320575	1.4097469	1.3459525	1.4080039	1.4275256	1.4031234	1.3891793	1.3849961	1.1835036	0.90967601	0.67262604	0.43737137	0.19103112	-0.024597203	-0.20398826	-0.37403675	-1.0780578	-1.0780578	-1.0780578	-1.0780578	-1.0780578	-1.0780578	-1.0780578	-1.0780578	-1.0780578	-1.0780578	-1.0780578	-1.0780578	-1.0780578	-1.0780578	-1.0780578	-1.0780578	-1.0780578	-1.0780578	-1.0780578	-1.0780578	-1.0780578	-1.0780578	-1.0780578	-1.0780578	-1.0780578	-1.0780578	-1.0780578	-1.0780578	-1.0780578	-1.0780578
4	-0.72027555	-0.66877432	-0.4751086	-0.21001422	0.064351043	0.39133927	0.63129341	0.98084848	1.2475925	1.525356	1.5248281	1.4406313	1.4050655	1.4198131	1.4959597	1.4392787	1.1893938	0.82215476	0.59912576	0.26151396	-0.022221161	-0.23297697	-0.4703247	-0.69242991	-0.68055263	-0.71281925	-0.55725982	-0.32631263	-0.072336702	0.21334497	0.51341136	0.82268264	1.1161175	1.3875465	1.4284901	1.3580182	1.455445	1.4267745	1.4075069	1.3872166	1.3310304	1.4521127	1.3937161	1.1500008	0.80681327	0.4419497	0.1266408	-0.17952919	-0.41892245	-0.63159182	-0.48847055	-0.57962871	-0.69246291	-0.7462736	-0.92393798	-1.1015694	-1.2487157	-1.4481683	-1.4970829	-1.3808769	-1.2083	-1.0027899	-0.78500674	-0.6015027	-0.45023229	-0.49374934	-0.59120906	-0.748913	-0.89817087	-1.033242	-1.1436017	-1.2579866	-1.3240705	-1.3451197	-1.3083991	-1.1617806	-1.0605597	-0.87372346	-0.67306334	-0.51730596
8	-0.48782379	-0.47502678	-0.29335686	-0.06697073	0.17818924	0.45103329	0.68858472	0.96205213	1.1342068	1.3747466	1.4370817	1.4473486	1.4282814	1.512067	1.4541321	1.25356	0.99010288	0.77779714	0.53945735	0.28360876	0.046900686	-0.12419061	-0.35791027	-0.44046751	-0.46919662	-0.36823222	-0.2014677	0.022480025	0.25137789	0.52095852	0.78476399	1.0011032	1.2201924	1.474116	1.4376317	1.3956472	1.4167311	1.4647657	1.3870303	1.3741966	1.4301148	1.3523794	1.1688577	0.94738506	0.70112506	0.44874156	0.2012532	-0.03351149	-0.25117072	-0.42609378	-1.0654861	-1.0654861	-1.0654861	-1.0654861	-1.0654861	-1.0654861	-1.0654861	-1.0654861	-1.0654861	-1.0654861	-1.0654861	-1.0654861	-1.0654861	-1.0654861	-1.0654861	-1.0654861	-1.0654861	-1.0654861	-1.0654861	-1.0654861	-1.0654861	-1.0654861	-1.0654861	-1.0654861	-1.0654861	-1.0654861	-1.0654861	-1.0654861	-1.0654861	-1.0654861
8	-0.45340932	-0.43734314	-0.26144261	-0.040170622	0.21087206	0.4435731	0.71668092	0.99042657	1.2290059	1.4346599	1.4501744	1.4053546	1.4732739	1.5439513	1.5194728	1.3732912	1.1559151	0.91319858	0.68858235	0.44295252	0.18791053	-0.064390561	-0.27271651	-0.37612962	-0.42806889	-0.32681058	-0.1747335	0.046073047	0.25746743	0.47825674	0.70202829	0.94353814	1.1993559	1.3777732	1.2931327	1.2605521	1.3120949	1.4058718	1.291926	1.238487	1.2552082	1.3319191	1.1814279	0.92388638	0.67927361	0.44493493	0.22037042	-0.018915686	-0.24101511	-0.39097187	-1.0845585	-1.0845585	-1.0845585	-1.0845585	-1.0845585	-1.0845585	-1.0845585	-1.0845585	-1.0845585	-1.0845585	-1.0845585	-1.0845585	-1.0845585	-1.0845585	-1.0845585	-1.0845585	-1.0845585	-1.0845585	-1.0845585	-1.0845585	-1.0845585	-1.0845585	-1.0845585	-1.0845585	-1.0845585	-1.0845585	-1.0845585	-1.0845585	-1.0845585	-1.0845585
8	-0.46290068	-0.40205744	-0.21662848	0.016436183	0.26337279	0.49518918	0.73763603	0.95392954	1.1735853	1.4087439	1.4510241	1.4073345	1.4592788	1.5178671	1.4747816	1.3086807	1.1220437	0.84794713	0.61268792	0.40305857	0.17814795	-0.088620091	-0.30026278	-0.50113408	-0.50282529	-0.39793008	-0.23025882	-0.028763383	0.20126113	0.44268118	0.68341668	0.90756224	1.1492239	1.3324382	1.2720378	1.2557298	1.3549876	1.4512254	1.4002878	1.3308275	1.3543836	1.3908251	1.2645885	0.99077373	0.7381595	0.4794247	0.23585038	-0.012998902	-0.22291012	-0.38619229	-1.0771316	-1.0771316	-1.0771316	-1.0771316	-1.0771316	-1.0771316	-1.0771316	-1.0771316	-1.0771316	-1.0771316	-1.0771316	-1.0771316	-1.0771316	-1.0771316	-1.0771316	-1.0771316	-1.0771316	-1.0771316	-1.0771316	-1.0771316	-1.0771316	-1.0771316	-1.0771316	-1.0771316	-1.0771316	-1.0771316	-1.0771316	-1.0771316	-1.0771316	-1.0771316
8	-0.38874051	-0.35039844	-0.19252278	0.0098950305	0.23762491	0.49212338	0.72628953	0.9536848	1.1782654	1.410916	1.4016651	1.3707631	1.4119001	1.4609103	1.4742946	1.3207688	1.1050455	0.83775317	0.61071219	0.35503275	0.086736642	-0.1042061	-0.33971068	-0.41119857	-0.417005	-0.294519	-0.12753021	0.054161625	0.2638227	0.50035079	0.7310134	0.96588813	1.2150723	1.3443882	1.2701841	1.2741206	1.3573788	1.3904459	1.309156	1.295378	1.3325785	1.3916269	1.1940117	0.9973806	0.76358842	0.51363667	0.2764	0.06591225	-0.13811955	-0.31040301	-1.0958841	-1.0958841	-1.0958841	-1.0958841	-1.0958841	-1.0958841	-1.0958841	-1.0958841	-1.0958841	-1.0958841	-1.0958841	-1.0958841	-1.0958841	-1.0958841	-1.0958841	-1.0958841	-1.0958841	-1.0958841	-1.0958841	-1.0958841	-1.0958841	-1.0958841	-1.0958841	-1.0958841	-1.0958841	-1.0958841	-1.0958841	-1.0958841	-1.0958841	-1.0958841
8	-0.38409891	-0.39845472	-0.28095251	-0.089498393	0.11577296	0.35122308	0.59924615	0.83636771	1.0861551	1.3359424	1.5539724	1.7432165	1.9244749	1.8418315	1.8104456	1.8817603	1.9203891	1.7170307	1.4932435	1.2802278	1.0443691	0.80015318	0.52917568	0.27879403	0.069418368	-0.11848858	-0.27686677	-0.37145168	-0.32054706	-0.27465676	-0.13735728	-0.0023792478	0.20770214	0.41475636	0.6590094	0.87332509	0.91566823	0.89635382	0.83116767	0.88576803	0.82931052	0.81333898	0.84862493	0.91566823	0.74163423	0.50766983	0.26345393	0.035395287	-0.14458161	-0.28695112	-1.0588591	-1.0588591	-1.0588591	-1.0588591	-1.0588591	-1.0588591	-1.0588591	-1.0588591	-1.0588591	-1.0588591	-1.0588591	-1.0588591	-1.0588591	-1.0588591	-1.0588591	-1.0588591	-1.0588591	-1.0588591	-1.0588591	-1.0588591	-1.0588591	-1.0588591	-1.0588591	-1.0588591	-1.0588591	-1.0588591	-1.0588591	-1.0588591	-1.0588591	-1.0588591
3	-0.7218139	-0.64862316	-0.46754413	-0.21832323	0.070035368	0.37325412	0.65531059	0.91863968	1.2653289	1.4585467	1.454572	1.4852949	1.5151585	1.5441268	1.4488786	1.164423	0.92512085	0.6209711	0.34138536	0.081422185	-0.24281563	-0.49504437	-0.67855832	-0.67003611	-0.60422174	-0.4353889	-0.19264918	0.056464288	0.32147633	0.59766035	0.88236658	1.1845827	1.4107793	1.3976379	1.2831969	1.2876728	1.3768337	1.4899499	1.3380541	1.3569963	1.479709	1.5177366	1.2820868	0.96533279	0.64327924	0.31599777	0.058469514	-0.24098944	-0.45440274	-0.59125939	-0.39356563	-0.50868706	-0.65198908	-0.86436395	-1.0781353	-1.2479708	-1.3513008	-1.4416612	-1.4733331	-1.3496214	-1.1563391	-0.9969953	-0.81673984	-0.63566081	-0.51606343	-0.42307109	-0.54094971	-0.72152743	-0.86447137	-1.0400718	-1.1662936	-1.2974211	-1.3410061	-1.3471829	-1.3232061	-1.1700176	-1.0770611	-0.88212452	-0.69961318	-0.53063712
